일시,선량률(nSv/h),장비온도(℃),전광판온도(℃),습도,배터리 잔량
2022-09-03 02:31:22,117,23,28,78,100
2022-09-03 02:36:22,118,23,28,78,100
2022-09-03 02:41:22,113,23,29,78,100
2022-09-03 02:46:22,114,23,29,76,100
2022-09-03 02:51:22,116,24,29,75,100
2022-09-03 02:56:22,116,24,30,76,100
2022-09-03 03:01:22,115,24,29,76,100
2022-09-03 03:06:22,121,24,30,75,100
2022-09-03 03:11:22,121,23,28,76,100
2022-09-03 03:16:22,119,23,29,76,100
2022-09-03 03:21:22,117,23,28,76,100
2022-09-03 03:26:22,115,23,29,76,100
2022-09-03 03:31:22,116,24,30,75,100
2022-09-03 03:36:22,115,24,29,75,100
2022-09-03 03:41:22,117,23,28,76,100
2022-09-03 03:46:22,115,23,28,76,100
2022-09-03 03:51:22,118,24,29,74,100
2022-09-03 03:56:22,117,24,30,74,100
2022-09-03 04:01:22,121,24,30,74,100
2022-09-03 04:06:22,119,24,30,76,100
2022-09-03 04:11:22,122,23,29,75,100
2022-09-03 04:16:22,114,24,30,74,100
2022-09-03 04:21:22,117,23,29,76,100
2022-09-03 04:26:22,115,24,29,75,100
2022-09-03 04:31:22,116,24,29,74,100
2022-09-03 04:36:22,116,24,30,73,100
2022-09-03 04:41:22,116,23,29,75,100
2022-09-03 04:46:22,116,24,29,74,100
2022-09-03 04:51:22,117,24,29,73,100
2022-09-03 04:56:22,123,24,29,74,100
2022-09-03 05:01:22,120,23,29,74,100
2022-09-03 05:06:22,119,23,29,75,100
2022-09-03 05:11:22,114,24,29,74,100
2022-09-03 05:16:22,119,23,29,75,100
2022-09-03 05:21:22,116,23,29,75,100
2022-09-03 05:26:22,116,24,29,74,100
2022-09-03 05:31:22,116,23,28,76,100
2022-09-03 05:36:22,115,23,29,75,100
2022-09-03 05:41:22,119,24,29,74,100
2022-09-03 05:46:22,115,23,29,76,100
2022-09-03 05:51:22,120,23,28,75,100
2022-09-03 05:56:22,122,23,29,76,100
2022-09-03 06:01:22,120,23,29,75,100
2022-09-03 06:06:22,118,23,28,75,100
2022-09-03 06:11:22,119,23,28,76,100
2022-09-03 06:16:22,115,23,28,75,100
2022-09-03 06:21:22,116,23,28,76,100
2022-09-03 06:26:22,115,23,28,76,100
2022-09-03 06:31:22,115,23,28,76,100
2022-09-03 06:36:22,118,24,30,74,100
2022-09-03 06:41:22,113,24,29,72,100
2022-09-03 06:46:22,121,24,29,72,100
2022-09-03 06:51:22,122,24,29,72,100
2022-09-03 06:56:22,123,24,30,72,100
2022-09-03 07:01:22,115,24,30,72,100
2022-09-03 07:06:22,114,24,29,73,100
2022-09-03 07:11:22,115,24,29,72,100
2022-09-03 07:16:22,116,25,30,70,100
2022-09-03 07:21:22,116,25,31,70,100
2022-09-03 07:26:22,114,25,31,71,100
2022-09-03 07:31:22,117,25,31,70,100
2022-09-03 07:36:22,114,25,30,69,100
2022-09-03 07:41:22,122,26,32,68,100
2022-09-03 07:46:22,117,26,32,69,100
2022-09-03 07:51:22,118,25,30,70,100
2022-09-03 07:56:22,119,26,31,67,100
2022-09-03 08:01:22,118,26,32,69,100
2022-09-03 08:06:22,115,26,31,67,100
2022-09-03 08:11:22,113,26,31,66,100
2022-09-03 08:16:22,116,26,31,67,100
2022-09-03 08:21:22,115,26,32,67,100
2022-09-03 08:26:22,116,27,33,66,100
2022-09-03 08:31:22,113,27,33,66,100
2022-09-03 08:36:22,117,27,33,68,100
2022-09-03 08:41:22,120,27,32,67,100
2022-09-03 08:46:22,121,27,32,63,100
2022-09-03 08:51:22,116,27,32,65,100
2022-09-03 08:56:22,114,27,33,64,100
2022-09-03 09:01:22,113,28,33,61,100
2022-09-03 09:06:22,113,27,32,62,100
2022-09-03 09:11:22,113,28,34,61,100
2022-09-03 09:16:22,117,28,34,62,100
2022-09-03 09:21:22,117,28,33,61,100
2022-09-03 09:26:22,117,28,34,64,100
2022-09-03 09:31:22,120,29,35,58,100
2022-09-03 09:36:22,120,29,35,61,100
2022-09-03 09:41:22,118,30,35,55,100
2022-09-03 09:46:22,116,30,36,60,100
2022-09-03 09:51:22,116,30,36,56,100
2022-09-03 09:56:22,114,30,36,55,100
2022-09-03 10:01:22,116,30,35,55,100
2022-09-03 10:06:22,115,30,36,55,100
2022-09-03 10:11:22,116,30,36,56,100
2022-09-03 10:16:22,118,30,35,54,100
2022-09-03 10:21:22,118,29,35,56,100
2022-09-03 10:26:22,122,29,35,57,100
2022-09-03 10:31:22,122,29,35,58,100
2022-09-03 10:36:22,121,29,34,56,100
2022-09-03 10:41:22,118,29,35,55,100
2022-09-03 10:46:22,120,30,35,55,100
2022-09-03 10:51:22,117,29,35,56,100
2022-09-03 10:56:22,116,30,36,59,100
2022-09-03 11:01:22,118,30,35,55,100
2022-09-03 11:06:22,117,30,35,55,100
2022-09-03 11:11:22,117,30,35,56,100
2022-09-03 11:16:22,116,30,36,53,100
2022-09-03 11:21:22,118,30,36,55,100
2022-09-03 11:26:22,119,30,36,54,100
2022-09-03 11:31:22,121,30,36,55,100
2022-09-03 11:36:22,119,30,35,56,100
2022-09-03 11:41:22,118,31,36,53,100
2022-09-03 11:46:22,119,31,36,52,100
2022-09-03 11:51:22,116,31,37,52,100
2022-09-03 11:56:22,117,32,37,50,100
2022-09-03 12:01:22,118,32,37,51,100
2022-09-03 12:06:22,117,32,38,49,100
2022-09-03 12:11:22,116,32,37,49,100
2022-09-03 12:16:22,120,31,36,53,100
2022-09-03 12:21:22,125,31,36,54,100
2022-09-03 12:26:22,122,31,36,53,100
2022-09-03 12:31:22,122,31,37,56,100
2022-09-03 12:36:22,118,31,37,55,100
2022-09-03 12:41:22,118,31,37,56,100
2022-09-03 12:46:22,116,31,37,56,100
2022-09-03 12:51:22,117,31,36,56,100
2022-09-03 12:56:22,120,31,37,55,100
2022-09-03 13:01:22,118,31,36,55,100
2022-09-03 13:06:22,119,31,37,55,100
2022-09-03 13:11:22,121,31,36,56,100
2022-09-03 13:16:22,122,31,36,58,100
2022-09-03 13:21:22,125,30,35,55,100
2022-09-03 13:26:22,124,30,35,56,100
2022-09-03 13:31:22,118,30,35,56,100
2022-09-03 13:36:22,120,30,35,55,100
2022-09-03 13:41:22,120,31,37,59,100
2022-09-03 13:46:22,119,31,36,58,100
2022-09-03 13:51:22,121,32,38,55,100
2022-09-03 13:56:22,121,33,39,53,100
2022-09-03 14:01:22,121,34,39,48,100
2022-09-03 14:06:22,121,34,39,48,100
2022-09-03 14:11:22,123,34,40,47,100
2022-09-03 14:16:22,119,35,40,47,100
2022-09-03 14:21:22,119,35,41,47,100
2022-09-03 14:26:22,115,35,41,46,100
2022-09-03 14:31:22,117,36,41,45,100
2022-09-03 14:36:22,115,36,41,43,100
2022-09-03 14:41:22,116,36,42,43,100
2022-09-03 14:46:22,115,35,41,41,100
2022-09-03 14:51:22,116,36,41,44,100
2022-09-03 14:56:22,116,35,40,44,100
2022-09-03 15:01:22,119,35,41,41,100
2022-09-03 15:06:22,122,35,41,42,100
2022-09-03 15:11:22,122,34,40,43,100
2022-09-03 15:16:22,118,33,38,45,100
2022-09-03 15:21:22,115,32,37,48,100
2022-09-03 15:26:22,116,32,38,48,100
2022-09-03 15:31:22,116,32,37,50,100
2022-09-03 15:36:22,117,32,37,50,100
2022-09-03 15:41:22,117,31,36,51,100
2022-09-03 15:46:22,115,31,36,50,100
2022-09-03 15:51:22,117,31,37,50,100
2022-09-03 15:56:22,117,32,38,49,100
2022-09-03 16:01:22,122,32,37,47,100
2022-09-03 16:06:22,121,31,37,49,100
2022-09-03 16:11:22,119,31,36,50,100
2022-09-03 16:16:22,116,31,37,48,100
2022-09-03 16:21:22,117,31,37,51,100
2022-09-03 16:26:22,116,31,37,52,100
2022-09-03 16:31:22,115,30,35,53,100
2022-09-03 16:36:22,113,30,35,53,100
2022-09-03 16:41:22,116,30,35,53,100
2022-09-03 16:46:22,114,30,36,53,100
2022-09-03 16:51:22,119,30,35,53,100
2022-09-03 16:56:22,122,30,36,52,100
2022-09-03 17:01:22,121,30,35,57,100
2022-09-03 17:06:22,118,30,35,53,100
2022-09-03 17:11:22,117,29,34,54,100
2022-09-03 17:16:22,117,29,35,55,100
2022-09-03 17:21:22,116,29,35,55,100
2022-09-03 17:26:22,117,29,34,56,100
2022-09-03 17:31:22,117,29,34,55,100
2022-09-03 17:36:22,116,29,34,57,100
2022-09-03 17:41:22,116,29,35,58,100
2022-09-03 17:46:22,116,29,35,56,100
2022-09-03 17:51:22,119,29,34,57,100
2022-09-03 17:56:22,121,29,35,56,100
2022-09-03 18:01:22,117,29,35,57,100
2022-09-03 18:06:22,116,29,34,59,100
2022-09-03 18:11:22,116,29,35,60,100
2022-09-03 18:16:22,115,29,35,59,100
2022-09-03 18:21:22,116,28,33,61,100
2022-09-03 18:26:22,118,28,34,62,100
2022-09-03 18:31:22,117,28,34,61,100
2022-09-03 18:36:22,115,28,34,61,100
2022-09-03 18:41:22,117,28,33,62,100
2022-09-03 18:46:22,121,28,34,63,100
2022-09-03 18:51:22,122,28,34,63,100
2022-09-03 18:56:22,124,28,33,63,100
2022-09-03 19:01:22,121,28,34,65,100
2022-09-03 19:06:22,119,28,34,64,100
2022-09-03 19:11:22,120,28,34,63,100
2022-09-03 19:16:22,118,27,32,64,100
2022-09-03 19:21:22,119,27,32,65,100
2022-09-03 19:26:22,120,28,33,65,100
2022-09-03 19:31:22,118,27,32,65,100
2022-09-03 19:36:22,121,27,32,64,100
2022-09-03 19:41:22,123,27,33,66,100
2022-09-03 19:46:22,123,27,33,65,100
2022-09-03 19:51:22,121,27,33,66,100
2022-09-03 19:56:22,117,27,33,64,100
2022-09-03 20:01:22,119,27,33,66,100
2022-09-03 20:06:22,119,27,32,65,100
2022-09-03 20:11:22,118,27,33,66,100
2022-09-03 20:16:22,121,27,33,66,100
2022-09-03 20:21:22,118,27,33,66,100
2022-09-03 20:26:22,119,27,32,67,100
2022-09-03 20:31:22,119,27,32,68,100
2022-09-03 20:36:22,124,27,33,68,100
2022-09-03 20:41:22,125,27,32,69,100
2022-09-03 20:46:22,124,27,33,68,100
2022-09-03 20:51:22,119,27,33,67,100
2022-09-03 20:56:22,119,27,32,69,100
2022-09-03 21:01:22,119,27,32,69,100
2022-09-03 21:06:22,122,26,32,69,100
2022-09-03 21:11:22,120,26,31,69,100
2022-09-03 21:16:22,120,27,32,70,100
2022-09-03 21:21:22,119,27,32,69,100
2022-09-03 21:26:22,120,26,32,70,100
2022-09-03 21:31:22,125,26,32,71,100
2022-09-03 21:36:22,122,26,32,70,100
2022-09-03 21:41:22,122,27,33,70,100
2022-09-03 21:46:22,122,26,32,70,100
2022-09-03 21:51:22,118,26,31,70,100
2022-09-03 21:56:23,121,26,31,71,100
2022-09-03 22:01:22,115,26,31,69,100
2022-09-03 22:06:22,120,26,31,69,100
2022-09-03 22:11:22,118,26,31,67,100
2022-09-03 22:16:22,116,27,32,67,100
2022-09-03 22:21:22,121,27,32,67,100
2022-09-03 22:26:22,123,27,32,68,100
2022-09-03 22:31:22,126,27,33,69,100
2022-09-03 22:36:22,123,26,31,68,100
2022-09-03 22:41:22,118,26,32,69,100
2022-09-03 22:46:22,116,26,32,69,100
2022-09-03 22:51:22,118,26,31,70,100
2022-09-03 22:56:22,118,26,31,69,100
2022-09-03 23:01:22,118,26,32,69,100
2022-09-03 23:06:22,118,26,31,69,100
2022-09-03 23:11:22,119,26,31,68,100
2022-09-03 23:16:22,118,26,31,68,100
2022-09-03 23:21:22,123,26,31,67,100
2022-09-03 23:26:22,126,27,33,67,100
2022-09-03 23:31:22,123,27,32,67,100
2022-09-03 23:36:22,118,26,31,68,100
2022-09-03 23:41:22,118,26,32,67,100
2022-09-03 23:46:22,121,26,32,68,100
2022-09-03 23:51:22,117,26,32,68,100
2022-09-03 23:56:22,115,26,31,68,100
2022-09-04 00:01:22,116,26,32,68,100
2022-09-04 00:06:22,115,26,31,68,100
2022-09-04 00:11:22,117,26,31,68,100
2022-09-04 00:16:22,118,26,31,69,100
2022-09-04 00:21:22,121,27,32,67,100
2022-09-04 00:26:22,119,26,32,67,100
2022-09-04 00:31:22,118,27,33,67,100
2022-09-04 00:36:22,118,27,32,66,100
2022-09-04 00:41:22,116,27,33,66,100
2022-09-04 00:46:22,115,27,32,67,100
2022-09-04 00:51:22,115,26,32,68,100
2022-09-04 00:56:22,119,27,33,67,100
2022-09-04 01:01:22,116,26,31,68,100
2022-09-04 01:06:22,117,27,33,67,100
2022-09-04 01:11:22,119,27,32,68,100
2022-09-04 01:16:22,121,27,33,68,100
2022-09-04 01:21:22,122,27,32,67,100
2022-09-04 01:26:22,119,26,31,68,100
2022-09-04 01:31:22,116,26,31,68,100
2022-09-04 01:36:22,116,27,33,68,100
2022-09-04 01:41:22,117,27,33,68,100
2022-09-04 01:46:22,114,27,33,67,100
2022-09-04 01:51:22,117,27,33,67,100
2022-09-04 01:56:22,115,27,32,68,100
2022-09-04 02:01:22,117,27,32,67,100
2022-09-04 02:06:22,118,27,32,67,100
2022-09-04 02:11:22,118,27,32,66,100
2022-09-04 02:16:22,121,27,33,67,100
2022-09-04 02:21:22,117,27,33,67,100
2022-09-04 02:26:22,116,27,33,67,100
2022-09-04 02:31:22,115,27,32,67,100
2022-09-04 02:36:22,118,27,32,66,100
2022-09-04 02:41:22,116,27,33,65,100
2022-09-04 02:46:22,113,27,33,65,100
2022-09-04 02:51:22,115,27,32,65,100
2022-09-04 02:56:22,116,27,32,65,100
2022-09-04 03:01:22,118,27,33,65,100
2022-09-04 03:06:22,120,28,33,64,100
2022-09-04 03:11:22,120,27,32,65,100
2022-09-04 03:16:22,120,27,33,65,100
2022-09-04 03:21:22,118,27,32,65,100
2022-09-04 03:26:22,116,27,32,64,100
2022-09-04 03:31:22,116,28,33,65,100
2022-09-04 03:36:22,116,27,33,65,100
2022-09-04 03:41:22,115,27,32,64,100
2022-09-04 03:46:22,115,27,33,64,100
2022-09-04 03:51:22,116,27,33,65,100
2022-09-04 03:56:22,117,27,32,65,100
2022-09-04 04:01:22,120,27,33,65,100
2022-09-04 04:06:22,122,27,33,65,100
2022-09-04 04:11:22,119,27,33,65,100
2022-09-04 04:16:22,117,27,32,65,100
2022-09-04 04:21:22,118,27,33,65,100
2022-09-04 04:26:22,121,27,33,65,100
2022-09-04 04:31:22,117,27,33,65,100
2022-09-04 04:36:22,119,27,32,66,100
2022-09-04 04:41:22,119,27,32,66,100
2022-09-04 04:46:22,121,27,33,66,100
2022-09-04 04:51:22,121,27,33,66,100
2022-09-04 04:56:22,125,27,33,67,100
2022-09-04 05:01:22,123,27,32,66,100
2022-09-04 05:06:22,119,27,33,68,100
2022-09-04 05:11:22,118,27,32,68,100
2022-09-04 05:16:22,119,27,32,68,100
2022-09-04 05:21:22,121,27,33,69,100
2022-09-04 05:26:22,119,27,32,67,100
2022-09-04 05:31:22,119,27,33,68,100
2022-09-04 05:36:22,116,27,32,67,100
2022-09-04 05:41:22,119,27,32,67,100
2022-09-04 05:46:22,120,27,33,67,100
2022-09-04 05:51:22,124,27,32,67,100
2022-09-04 05:56:22,122,27,33,66,100
2022-09-04 06:01:22,120,27,33,67,100
2022-09-04 06:06:22,119,27,33,68,100
2022-09-04 06:11:22,120,27,32,68,100
2022-09-04 06:16:22,120,27,33,68,100
2022-09-04 06:21:22,118,27,33,69,100
2022-09-04 06:26:22,119,27,32,70,100
2022-09-04 06:31:22,120,27,32,69,100
2022-09-04 06:36:22,122,27,33,70,100
2022-09-04 06:41:22,122,27,32,70,100
2022-09-04 06:46:22,123,27,32,70,100
2022-09-04 06:51:22,125,27,32,70,100
2022-09-04 06:56:22,119,27,33,71,100
2022-09-04 07:01:22,120,27,32,70,100
2022-09-04 07:06:22,118,27,33,70,100
2022-09-04 07:11:22,116,27,33,70,100
2022-09-04 07:16:22,121,27,32,69,100
2022-09-04 07:21:22,118,27,33,70,100
2022-09-04 07:26:22,121,27,33,70,100
2022-09-04 07:31:22,122,28,33,68,100
2022-09-04 07:36:22,121,27,32,68,100
2022-09-04 07:41:22,124,27,32,68,100
2022-09-04 07:46:22,124,28,33,68,100
2022-09-04 07:51:22,122,27,32,67,100
2022-09-04 07:56:22,118,28,33,67,100
2022-09-04 08:01:22,117,28,34,68,100
2022-09-04 08:06:22,118,28,33,67,100
2022-09-04 08:11:22,119,28,33,67,100
2022-09-04 08:16:22,119,27,32,68,100
2022-09-04 08:21:22,118,28,33,69,100
2022-09-04 08:26:22,118,28,33,66,100
2022-09-04 08:31:22,120,28,34,69,100
2022-09-04 08:36:22,121,28,34,66,100
2022-09-04 08:41:22,123,28,34,67,100
2022-09-04 08:46:22,120,28,33,66,100
2022-09-04 08:51:22,117,28,34,66,100
2022-09-04 08:56:22,118,28,33,66,100
2022-09-04 09:01:22,118,28,34,66,100
2022-09-04 09:06:22,119,28,34,67,100
2022-09-04 09:11:22,118,28,34,66,100
2022-09-04 09:16:22,119,28,34,67,100
2022-09-04 09:21:22,119,28,33,66,100
2022-09-04 09:26:22,121,29,34,66,100
2022-09-04 09:31:22,123,29,35,65,100
2022-09-04 09:36:22,122,29,34,65,100
2022-09-04 09:41:22,120,29,34,63,100
2022-09-04 09:46:22,117,29,34,64,100
2022-09-04 09:51:22,120,29,34,64,100
2022-09-04 09:56:22,116,29,34,65,100
2022-09-04 10:01:22,118,29,35,64,100
2022-09-04 10:06:22,117,30,36,62,100
2022-09-04 10:11:22,117,30,35,63,100
2022-09-04 10:16:22,119,30,35,61,100
2022-09-04 10:21:22,118,30,36,61,100
2022-09-04 10:26:22,124,31,37,62,100
2022-09-04 10:31:22,123,31,36,57,100
2022-09-04 10:36:22,122,32,38,58,100
2022-09-04 10:41:22,118,32,38,58,100
2022-09-04 10:46:22,118,33,39,55,100
2022-09-04 10:51:22,118,33,39,53,100
2022-09-04 10:56:22,118,33,39,54,100
2022-09-04 11:01:22,120,33,38,55,100
2022-09-04 11:06:22,118,33,38,52,100
2022-09-04 11:11:22,119,33,38,52,100
2022-09-04 11:16:22,121,33,39,53,100
2022-09-04 11:21:22,123,33,38,56,100
2022-09-04 11:26:22,124,33,39,54,100
2022-09-04 11:31:22,123,32,38,55,100
2022-09-04 11:36:22,119,32,37,55,100
2022-09-04 11:41:22,119,33,38,55,100
2022-09-04 11:46:22,120,33,38,53,100
2022-09-04 11:51:22,119,33,38,53,100
2022-09-04 11:56:22,119,33,38,53,100
2022-09-04 12:01:22,119,33,38,52,100
2022-09-04 12:06:22,121,33,39,52,100
2022-09-04 12:11:22,121,33,39,53,100
2022-09-04 12:16:22,122,33,39,52,100
2022-09-04 12:21:22,123,33,39,51,100
2022-09-04 12:26:22,122,32,37,53,100
2022-09-04 12:31:22,118,32,38,52,100
2022-09-04 12:36:22,119,33,39,51,100
2022-09-04 12:41:22,119,33,39,50,100
2022-09-04 12:46:22,119,34,39,51,100
2022-09-04 12:51:22,119,34,39,48,100
2022-09-04 12:56:22,121,34,39,49,100
2022-09-04 13:01:22,119,34,39,49,100
2022-09-04 13:06:22,121,34,39,50,100
2022-09-04 13:11:22,125,34,40,50,100
2022-09-04 13:16:22,124,33,38,51,100
2022-09-04 13:21:22,123,33,39,52,100
2022-09-04 13:26:22,120,33,38,50,100
2022-09-04 13:31:22,122,33,39,51,100
2022-09-04 13:36:22,119,33,39,50,100
2022-09-04 13:41:22,121,33,38,50,100
2022-09-04 13:46:22,121,33,38,52,100
2022-09-04 13:51:22,120,33,38,51,100
2022-09-04 13:56:22,120,33,38,54,100
2022-09-04 14:01:22,123,33,39,51,100
2022-09-04 14:06:22,122,33,38,52,100
2022-09-04 14:11:22,123,33,38,52,100
2022-09-04 14:16:22,124,33,38,52,100
2022-09-04 14:21:22,120,33,39,54,100
2022-09-04 14:26:22,119,33,39,54,100
2022-09-04 14:31:22,123,33,38,53,100
2022-09-04 14:36:22,119,33,39,53,100
2022-09-04 14:41:22,117,33,39,52,100
2022-09-04 14:46:22,120,32,37,53,100
2022-09-04 14:51:22,122,32,38,54,100
2022-09-04 14:56:22,124,32,38,54,100
2022-09-04 15:01:22,125,32,37,55,100
2022-09-04 15:06:22,125,32,37,55,100
2022-09-04 15:11:22,123,32,38,56,100
2022-09-04 15:16:22,119,32,38,55,100
2022-09-04 15:21:22,121,32,38,55,100
2022-09-04 15:26:22,121,32,37,55,100
2022-09-04 15:31:22,122,32,37,54,100
2022-09-04 15:36:22,120,32,38,55,100
2022-09-04 15:41:22,121,32,37,55,100
2022-09-04 15:46:22,121,32,37,56,100
2022-09-04 15:51:22,123,32,37,56,100
2022-09-04 15:56:22,125,32,38,56,100
2022-09-04 16:01:22,123,32,37,56,100
2022-09-04 16:06:22,125,32,38,58,100
2022-09-04 16:11:22,121,32,38,58,100
2022-09-04 16:16:22,122,31,36,58,100
2022-09-04 16:21:22,120,31,36,59,100
2022-09-04 16:26:22,121,31,36,59,100
2022-09-04 16:31:22,120,31,37,61,100
2022-09-04 16:36:22,122,31,36,60,100
2022-09-04 16:41:22,119,31,36,61,100
2022-09-04 16:46:22,120,31,37,62,100
2022-09-04 16:51:22,125,30,35,64,100
2022-09-04 16:56:22,126,30,35,66,100
2022-09-04 17:01:22,127,30,35,67,100
2022-09-04 17:06:22,120,30,35,68,100
2022-09-04 17:11:22,122,29,35,70,100
2022-09-04 17:16:22,123,29,34,73,100
2022-09-04 17:21:22,119,28,33,75,100
2022-09-04 17:26:22,119,28,33,73,100
2022-09-04 17:31:22,122,28,33,72,100
2022-09-04 17:36:22,121,28,33,73,100
2022-09-04 17:41:22,123,27,32,73,100
2022-09-04 17:46:22,125,28,33,73,100
2022-09-04 17:51:22,127,27,32,73,100
2022-09-04 17:56:22,127,27,32,73,100
2022-09-04 18:01:22,122,27,32,72,100
2022-09-04 18:06:22,125,27,32,73,100
2022-09-04 18:11:22,120,27,32,73,100
2022-09-04 18:16:22,120,27,32,73,100
2022-09-04 18:21:22,123,27,32,72,100
2022-09-04 18:26:22,117,27,33,73,100
2022-09-04 18:31:22,120,27,32,72,100
2022-09-04 18:36:22,121,27,32,73,100
2022-09-04 18:41:22,125,27,33,73,100
2022-09-04 18:46:22,124,27,33,73,100
2022-09-04 18:51:23,124,27,33,73,100
2022-09-04 18:56:22,120,27,33,73,100
2022-09-04 19:01:22,117,27,32,74,100
2022-09-04 19:06:22,119,27,32,74,100
2022-09-04 19:11:22,118,27,32,76,100
2022-09-04 19:16:22,116,27,33,77,100
2022-09-04 19:21:22,116,27,33,76,100
2022-09-04 19:26:22,120,27,33,75,100
2022-09-04 19:31:22,116,27,32,74,100
2022-09-04 19:36:22,120,27,33,75,100
2022-09-04 19:41:22,121,27,33,76,100
2022-09-04 19:46:22,124,27,32,78,100
2022-09-04 19:51:22,117,27,33,78,100
2022-09-04 19:56:22,117,26,32,80,100
2022-09-04 20:01:22,116,27,33,78,100
2022-09-04 20:06:22,115,27,33,78,100
2022-09-04 20:11:22,117,26,31,79,100
2022-09-04 20:16:22,116,27,32,79,100
2022-09-04 20:21:22,116,26,31,79,100
2022-09-04 20:26:22,118,27,32,79,100
2022-09-04 20:31:22,119,26,32,80,100
2022-09-04 20:36:22,122,27,32,78,100
2022-09-04 20:41:22,121,26,32,79,100
2022-09-04 20:46:22,117,27,32,79,100
2022-09-04 20:51:22,115,27,32,79,100
2022-09-04 20:56:22,116,27,32,79,100
2022-09-04 21:01:22,116,27,33,78,100
2022-09-04 21:06:22,116,27,33,77,100
2022-09-04 21:11:22,119,27,33,77,100
2022-09-04 21:16:22,117,27,33,78,100
2022-09-04 21:21:22,117,26,31,79,100
2022-09-04 21:26:22,118,26,31,79,100
2022-09-04 21:31:22,122,26,32,78,100
2022-09-04 21:36:22,122,27,32,78,100
2022-09-04 21:41:22,115,27,32,77,100
2022-09-04 21:46:22,115,26,31,79,100
2022-09-04 21:51:22,118,26,31,79,100
2022-09-04 21:56:22,115,26,32,78,100
2022-09-04 22:01:22,115,27,32,77,100
2022-09-04 22:06:22,115,26,32,77,100
2022-09-04 22:11:22,115,26,32,78,100
2022-09-04 22:16:22,118,27,32,77,100
2022-09-04 22:21:22,121,26,31,78,100
2022-09-04 22:26:22,122,27,32,78,100
2022-09-04 22:31:22,122,26,31,78,100
2022-09-04 22:36:22,118,26,31,78,100
2022-09-04 22:41:22,120,26,31,78,100
2022-09-04 22:46:22,116,27,32,78,100
2022-09-04 22:51:22,118,27,32,78,100
2022-09-04 22:56:22,120,27,32,78,100
2022-09-04 23:01:22,116,26,32,80,100
2022-09-04 23:06:22,118,27,32,79,100
2022-09-04 23:11:22,119,26,32,78,100
2022-09-04 23:16:22,125,26,32,80,100
2022-09-04 23:21:22,123,26,32,82,100
2022-09-04 23:26:22,122,25,30,83,100
2022-09-04 23:31:22,119,25,30,83,100
2022-09-04 23:36:22,120,26,32,83,100
2022-09-04 23:41:22,117,26,32,83,100
2022-09-04 23:46:22,118,26,32,83,100
2022-09-04 23:51:22,118,26,31,83,100
2022-09-04 23:56:22,120,26,32,83,100
2022-09-05 00:01:22,119,26,32,83,100
2022-09-05 00:06:22,119,26,31,83,100
2022-09-05 00:11:22,120,26,31,83,100
2022-09-05 00:16:22,125,26,31,83,100
2022-09-05 00:21:22,122,26,31,83,100
2022-09-05 00:26:22,115,26,31,83,100
2022-09-05 00:31:22,120,26,31,82,100
2022-09-05 00:36:22,118,26,31,82,100
2022-09-05 00:41:22,118,26,31,81,100
2022-09-05 00:46:22,119,26,31,81,100
2022-09-05 00:51:22,117,26,32,82,100
2022-09-05 00:56:22,120,26,31,81,100
2022-09-05 01:01:22,119,26,31,81,100
2022-09-05 01:06:22,121,26,32,81,100
2022-09-05 01:11:22,122,26,31,82,100
2022-09-05 01:16:22,121,26,31,82,100
2022-09-05 01:21:22,118,26,31,82,100
2022-09-05 01:26:22,116,26,31,82,100
2022-09-05 01:31:22,120,26,32,82,100
2022-09-05 01:36:22,118,26,31,82,100
2022-09-05 01:41:22,118,26,31,81,100
2022-09-05 01:46:22,119,26,32,82,100
2022-09-05 01:51:22,118,26,31,82,100
2022-09-05 01:56:22,119,26,31,81,100
2022-09-05 02:01:22,124,26,31,81,100
2022-09-05 02:06:22,123,26,31,81,100
2022-09-05 02:11:22,124,26,32,81,100
2022-09-05 02:16:22,121,26,31,82,100
2022-09-05 02:21:22,120,26,32,82,100
2022-09-05 02:26:22,117,26,32,82,100
2022-09-05 02:31:22,117,26,31,82,100
2022-09-05 02:36:22,120,26,31,82,100
2022-09-05 02:41:22,118,26,32,82,100
2022-09-05 02:46:22,121,26,31,81,100
2022-09-05 02:51:22,119,26,31,81,100
2022-09-05 02:56:22,119,26,32,82,100
2022-09-05 03:01:22,124,26,32,82,100
2022-09-05 03:06:22,122,26,31,82,100
2022-09-05 03:11:22,121,26,31,81,100
2022-09-05 03:16:22,119,26,31,81,100
2022-09-05 03:21:22,118,26,31,82,100
2022-09-05 03:26:22,119,26,32,82,100
2022-09-05 03:31:22,117,26,32,81,100
2022-09-05 03:36:22,118,26,32,81,100
2022-09-05 03:41:22,118,26,31,81,100
2022-09-05 03:46:22,121,26,31,82,100
2022-09-05 03:51:22,121,26,31,82,100
2022-09-05 03:56:22,122,26,31,82,100
2022-09-05 04:01:22,124,26,31,82,100
2022-09-05 04:06:22,121,26,32,81,100
2022-09-05 04:11:22,118,26,32,81,100
2022-09-05 04:16:22,120,26,32,81,100
2022-09-05 04:21:22,117,26,31,81,100
2022-09-05 04:26:22,119,25,31,82,100
2022-09-05 04:31:22,120,26,31,82,100
2022-09-05 04:36:22,118,25,31,83,100
2022-09-05 04:41:22,118,25,30,83,100
2022-09-05 04:46:22,122,25,30,83,100
2022-09-05 04:51:22,125,26,31,83,100
2022-09-05 04:56:22,124,26,32,84,100
